ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Width (inches),Depth (inches),Capacity - Maximum Number of Place Settings,Soil-Sensing Capability,Tub Material,Drying Method,Additional Product Features,Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),% Better than US Federal Standard (kWh/yr),Water Use (gallons/cycle),US Federal Standard (gallons/cycle),% Better than US Federal Standard (gallons/cycle),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Direct on-premises Open-standard Based Interconnection,Date Available On Market, Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
2407800,GE,GDF46***T***,,084691907763;084691907770;084691907787,Standard,23.8,24,10,No,Plastic,Heated Dry,"Front Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/20/2023,01/26/2023,"United States, Canada",ES_1123206_GDF46***T***_01262023103033_80153103,No
2407260,GE,GDF51***R***,,084691853213;084691853220;084691853237;084691853275;084691853282;084691853299;084691853305,Standard,23.8,24,10,No,Plastic,Heated Dry,"Front Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/16/2023,01/20/2023,"United States, Canada",ES_1123206_GDF51***R***_01242023081351_80153101,No
2407259,GE,GDF53***R***,,084691856573;084691856580;084691856597;084691856603,Standard,23.8,24,10,No,Plastic,Heated Dry,"Front Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/16/2023,01/20/2023,"United States, Canada",ES_1123206_GDF53***R***_01242023081351_80153101,No
2406459,GE,GDF55***R***,,084691863588;084691863595;084691863601;084691863618,Standard,23.8,24,10,Yes,Plastic,Heated Dry,"Front Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/01/2023,12/22/2022,"United States, Canada",ES_1123206_GDF55***R***_01042023010234_80153099,No
2470902,GE,GDF65***V***,,084691914358;084691914402,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Front Controls,Third Rack,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDF65***V***_04272023175819_80165705,No
2470900,GE,GDF66***V***,,,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDF66***V***_04272023175819_80165705,No
2470896,GE,GDF67***V***,,084691914440,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Front Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDF67***V***_04272023175819_80165705,No
2406460,GE,GDP63***R***,,084691863649;084691863656;084691863663;084691863670,Standard,23.8,24,10,Yes,Plastic,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,01/01/2023,12/22/2022,"United States, Canada",ES_1123206_GDP63***R***_01042023010234_80153099,No
2408239,GE,GDP64***N***,,084691848479,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GDP64***N***_02172023081908_80153105,No
2408240,GE,GDP66***N***,,084691848493,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GDP66***N***_02172023081908_80153105,No
2470899,GE,GDP66***V***,,084691939085,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDP66***V***_04272023175819_80165705,No
2470897,GE,GDP67***V***,,084691914365;084691914372;084691914440;084691914457,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDP67***V***_04272023175819_80165705,No
2408226,GE,GDT22***L***,,084691830153;084691830160;084691830177;084691844648;084691860624;084691860655;084691860662,Standard,23.8,23.5,12,Yes,Stainless Steel,Condensation Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GDT22***L***_02172023081908_80153105,No
2407261,GE,GDT53***R***,,084691863526;084691863564;084691863571,Standard,23.8,24,10,No,Plastic,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/16/2023,01/20/2023,"United States, Canada",ES_1123206_GDT53***R***_01242023081351_80153101,No
2407263,GE,GDT53***V***,,,Standard,23.8,24,10,No,Plastic,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/16/2023,01/20/2023,"United States, Canada",ES_1123206_GDT53***V***_01242023081351_80153101,No
2406461,GE,GDT55***R***,,084691863533;084691863540;084691863557;084691863625,Standard,23.8,24,10,Yes,Plastic,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/01/2023,12/22/2022,"United States, Canada",ES_1123206_GDT55***R***_01042023010234_80153099,No
3891848,GE,GDT565H*Y***,,,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter",240,307,22,3.2,5,36,No,,,,,01/06/2025,12/15/2024,"United States, Canada",ES_1123206_GDT565H*Y***_12172024105559_80237016,No
3891849,GE,GDT585H*Y***,,,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,01/06/2025,12/15/2024,"United States, Canada",ES_1123206_GDT585H*Y***_12172024105559_80237016,No
3891850,GE,GDT595H*Y***,,,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,01/06/2025,12/15/2024,"United States, Canada",ES_1123206_GDT595H*Y***_12172024105559_80237016,No
2406458,GE,GDT63***R***,,084691863632;084691863687;084691863694;084691863700;084691863717;084691863724,Standard,23.8,24,10,Yes,Plastic,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,01/01/2023,12/22/2022,"United States, Canada",ES_1123206_GDT63***R***_01042023010234_80153099,No
2408241,GE,GDT64***N***,,084691843580;084691843597;084691843603;084691849254;084691849889;084691849896,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GDT64***N***_02172023081908_80153105,No
2470901,GE,GDT65***V***,,084691914389;084691914396,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDT65***V***_04272023175819_80165705,No
2408242,GE,GDT66***N***,,084691843665;084691843672;084691843689;084691843696;084691843702;084691843757,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GDT66***N***_02172023081908_80153105,No
2470898,GE,GDT67***V***,,084691914419;084691914426;084691914433;084691914464;084691914471,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_GDT67***V***-04272023175819_80165705,No
2408229,GE,GPT14***L***,,084691848110,Standard,18,25.4,8,Yes,Stainless Steel,Condensation Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GPT14***L***_02172023081908_80153105,No
2408227,GE,GPT22***L***,,084691848080;084691848097;084691848103,Standard,23.8,23.6,12,Yes,Stainless Steel,Condensation Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_GPT22***L***_02172023081908_80153105,No
3462876,GE,UBT41***V***,",UBT410SGV0BB,; ,UBT410SGV0WW,; ,UBT410SSV0SS,",818502001520;818502001537;818502001544,Standard,23.6,23.2,12,Yes,Stainless Steel,Condensation Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,05/06/2024,04/24/2024,Canada,ES_92277_UBT41***V***_04212024150698_2972830,No
2408231,GE,UDT16***V***,,084691931447,Standard,18,23,8,Yes,Stainless Steel,Condensation Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_UDT16***V***_02172023081908_80153105,No
3417420,GE Adora,DBP655S*T***,,818502001094,Standard,23.9,24.6,16,Yes,Stainless Steel,Heated Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_DBP655S*T***_021320241901217_2482386,No
3417417,GE Profile,PBF665S*P***,,067732155835;067732155842,Standard,23.9,24.6,16,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_PBF665S*P***_021320241902673_2543621,No
3417418,GE Profile,PBP665S*P***,,067732155705;067732155712,Standard,23.9,24.6,16,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_PBP665S*P***_021320241902540_2142708,No
4470662,GE Profile,PBT70***V***,",PBT700SSV0FS,",818502001452,Standard,23.5,22.6,16,Yes,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,07/01/2025,07/09/2025,Canada,ES_92277_PBT70***V***_062720251534756_6469837,No
3417419,GE Profile,PBT865S*P***,,067732155729;067732155736,Standard,27,24.6,16,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_PBT865S*P***_021320241902801_6584419,No
4016395,GE Profile,PDD415**Y***,,084691964698,Compact,25.5,27.5,7,No,Plastic,Fan-Assisted Dry,"Front Controls,Cycle Status Lights",155,222,30,2,3.5,43,No,,,,,05/07/2025,04/28/2025,United States,ES_1123206_PDD415**Y***_04292025141122_80250721,No
2408236,GE Profile,PDP71***N***,,084691843740;084691848486,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDP71***N***_02172023081908_80153105,No
2470895,GE Profile,PDP71***V***,,084691914525,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_PDP71***V***_04272023175819_80165705,No
2788123,GE Profile,PDP755**V***,,084691914563;084691914570,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,12/04/2023,11/29/2023,"United States, Canada",ES_1123206_PDP755**V***_11302023110827_80191260,No
2408237,GE Profile,PDP75***R***,,084691863847,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDP75***R***_02172023081908_80153105,No
3360884,GE Profile,PDP795**V***,,084691934462,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,01/22/2024,01/12/2023,"United States, Canada",ES_1123206_PDP795**V***_01152024134654_80196873,No
2408228,GE Profile,PDT14***L***,,084691830108;084691830115;084691830184,Standard,17.8,22.5,8,Yes,Stainless Steel,Condensation Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDT14***L***_02172023081908_80153105,No
3543830,GE Profile,PDT70***W***,,084691960867,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,06/24/2024,06/19/2024,"United States, Canada",ES_1123206_PDT70***W***6_00000000000000_0000000,No
2408238,GE Profile,PDT71***N***,,084691843788;084691843795;084691843801;084691849223,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDT71***N***_02172023081908_80153105,No
2470894,GE Profile,PDT71***V***,,084691914488,Standard,23.8,24,12,Yes,Stainless Steel,Heated Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,05/15/2023,04/27/2023,"United States, Canada",ES_1123206_PDT71***V***_04272023175819_80165705,No
2788122,GE Profile,PDT755**V***,,084691914495;084691914501,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,12/04/2023,11/29/2023,"United States, Canada",ES_1123206_PDT755**V***_11302023110827_80191260,No
2408232,GE Profile,PDT75***R***,,084691863823,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDT75***R***_02172023081908_80153105,No
2408224,GE Profile,PDT77***N***,,084691843856;084691849247,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDT77***N***_02172023081908_80153105,No
2408225,GE Profile,PDT78***N***,,084691843825;084691849230,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_PDT78***N***_02172023081908_80153105,No
3360883,GE Profile,PDT795**V***,,084691914549;084691914556,Standard,23.8,24,16,Yes,Stainless Steel,Heated Dry,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,01/22/2024,01/12/2023,"United States, Canada",ES_1123206_PDT795**V***_01152024134654_80196873,No
4000232,GE Profile,PZF560H*W***,,084691944881,Compact,21.7,19.7,6,Yes,Hybrid (Plastic & Steel),"Automatic Door Release,Air Dry","Front Controls,Cycle Status Lights,Hard Food Filter",155,222,30,2,3.5,43,No,,,,,04/07/2025,03/17/2025,"United States, Canada",ES_1123206_PZF560H*W***_03182025093002_80248232,No
4052530,GRANDEUR,UDBYH655AS,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,03/31/2025,05/22/2025,"United States, Canada",ES_92264_UDBYH655AS_052220250550232_9163218,No
2408230,Haier,QDT12***L***,,084691830146,Standard,18,22.5,8,Yes,Stainless Steel,Condensation Dry,"Top Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_QDT12***L***_02172023081908_80153105,No
3813027,Hamilton Beach,HBDW1809-B-WHITE,,058465805104,Standard,17.6,23.6,8,Yes,Stainless Steel,Air Dry,None,240,307,22,3.2,5,36,No,,,,,11/20/2024,07/05/2023,"United States, Canada",ES_1120898_HBDW1809-B-WHITE_11212024083446_80231424,No
2667926,Hamilton Beach,HBDW1922,,,Standard,17.6,23.6,8,Yes,Stainless Steel,Air Dry,None,240,307,22,3.2,5,36,No,,,,,09/01/2023,07/05/2023,"United States, Canada",ES_1120898_HBDW1922_09152023105509_80183696,No
3813026,Hamilton Beach,HBDW1922,,058465816438,Standard,17.6,23.6,8,Yes,Stainless Steel,Air Dry,None,240,307,22,3.2,5,36,No,,,,,11/20/2024,07/05/2023,"United States, Canada",ES_1120898_HBDW1922_11212024083446_80231424,No
3706791,Hamilton Beach,HBDW3208,,058465780883,Compact,21.7,19.7,6,Yes,Hybrid (Plastic & Steel),Air Dry,None,155,222,30,2,3.5,43,No,,,,,10/10/2024,10/18/2023,"United States, Canada",ES_1120898_HBDW3208_10232024135412_80228176,No
4479396,HEYNEMO,ZDW001BK-11-HM,,,Standard,23.8,24.6,16,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,07/19/2025,07/21/2025,"United States, Canada",ES_1152389_ZDW001BK-11-HM_07212025091104_9992775,No
4479395,HEYNEMO,ZDW001GY-11-HM,,,Standard,23.8,24.6,16,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,07/19/2025,07/21/2025,"United States, Canada",ES_1152389_ZDW001GY-11-HM_07212025091289_3155897,No
4479398,HEYNEMO,ZDW001SL-11-HM,,,Standard,23.8,24.6,16,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,07/19/2025,07/21/2025,"United States, Canada",ES_1152389_ZDW001SL-11-HM_072120250909419_8852030,No
4479393,HEYNEMO,ZDW002BK-11-HM,,,Standard,23.8,24.6,16,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,07/19/2025,07/21/2025,"United States, Canada",ES_1152389_ZDW002BK-11-HM_072120250911287_4739917,No
4479394,HEYNEMO,ZDW002GY-11-HM,,,Standard,23.8,24.6,16,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,07/19/2025,07/21/2025,"United States, Canada",ES_1152389_ZDW002GY-11-HM_072120250910693_9686213,No
4479399,HEYNEMO,ZDW002SL-11-HM,,,Standard,23.8,24.6,16,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,07/19/2025,07/21/2025,"United States, Canada",ES_1152389_ZDW002SL-11-HM_072120250910251_2757994,No
3398254,Hisense,HDW63314SS,,810088364204,Standard,23.9,26.7,14,Yes,Hybrid (Plastic & Steel),Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,02/01/2024,02/06/2024,Canada,ES_1150152_HDW63314SS_020620240818227_2787564,No
2405735,Hisense,HUI66360XCUS,,3838782650949,Standard,23.8,22.7,14,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack",239,307,22,3.2,5,36,No,,,,,01/15/2023,12/15/2022,"United States, Canada",ES_1123023_HUI66360XCUS_12152022040519_80152899,No
3624427,Honeywell,HDS18*,",,Remark * could be A-Z, a-z, 0-9, - or blank",811691028163;811691028194,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,08/01/2024,08/28/2024,"United States, Canada",ES_1132323_HDS18*_082820240316901_8042412,No
2453137,Honeywell,HDS18SS,,811691026695,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,03/01/2023,04/11/2023,United States,ES_1132323_HDS18SS_041120230157197_1871141,No
2485654,Honeywell,HDS24SS,,811691026701,Standard,23.9,24.5,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,04/01/2023,05/16/2023,United States,ES_1132323_HDS24SS_051620230534869_4705203,No
3998737,Honeywell,HDS24SS-H,,811691027883,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,None,240,307,22,3.2,5,36,No,,,,,01/24/2025,02/26/2025,United States,ES_1132323_HDS24SS-H_022620250345137_4805695,No
3419017,Ikea,005.876.23,,00587623,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,None,240,307,22,3.2,5,36,No,,,,,03/01/2024,03/20/2024,Canada,ES_1092750_005.876.23_032020240822701_2430064,No
3417963,Ikea,705.910.18,,70591018,Standard,23.9,24.5,14,Yes,Hybrid (Plastic & Steel),Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,03/01/2024,03/14/2024,"United States, Canada",ES_1092750_705.910.18_031420240618202_5994667,No
2669210,Ikea,905.222.84**,,012505116254,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,10/01/2023,09/30/2023,"United States, Canada",ES_1092750_905.222.84**_092420232027922_1818585,No
3553955,Ikea,FL�BODA 305.911.57,,30591157,Standard,23.6,21.8,12,Yes,Hybrid (Plastic & Steel),Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/01/2024,07/05/2024,"United States, Canada",ES_1092750_FL�BODA 305.911.57_07052024060208_7425955,No
3531102,Ikea,FORNABODA 905.910.17,,90591017,Standard,24,21.7,10,Yes,Stainless Steel,Automatic Door Release,Self-Cleaning Filter,240,307,22,3.2,5,36,No,,,,,05/01/2024,05/28/2024,"United States, Canada",ES_1092750_FORNABODA 905.910.17_052820240223810_4138236,No
3531101,Ikea,RANSBERG 105.911.58,,10591158,Standard,17.6,22.6,8,Yes,Stainless Steel,Air Dry,Self-Cleaning Filter,240,307,22,3.2,5,36,No,,,,,05/01/2024,05/28/2024,"United States, Canada",ES_1092750_RANSBERG 105.911.58_052820240218481_3131063,No
