ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Fuel,Vent Type,Storage Volume (gallons),First Hour Rating (gallons),Maximum Gallons Per Minute,Minimum Gallons Per Minute,Draw Pattern (Intended Usage),Uniform Energy Factor (UEF),Therms/year for Natural Gas,Gallons/year for Propane,Max. Input Rate for Gas Products (Btu/hr),Max. Amps,Recovery Efficiency (%),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size 1 (inches),Vent Size 2 (inches),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Connected Capable,Connects Using,DR Protocol,Communication Hardware Architecture,Load Up Functionality,Optional Operational Mode Functionality,Time of Use Schedule,Primary Communication Module/Device Brand Name and Model Number,Is Broadband Internet Connection Needed for Demand Response?,Refrigerant Type,Refrigerant with GWP,Sound Pressure Level,Date Available On Market,Date Certified,Markets,CB Model Identifier,Tax Credit Eligible
3943158,Kiturami,Bradford White,RTGS199N1*,RTGS199N1**,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/01/2024,01/21/2025,"United States, Canada",ES_1124110_RTGS199N1**_01162025094742_25216017564,Yes
3943159,Kiturami,Bradford White,RTGS199X1*,RTGS199X1**,,,Gas Tankless,Propane,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/01/2024,01/21/2025,"United States, Canada",ES_1124110_RTGS199X1**_01162025094742_25216017565,Yes
4016274,Kiturami,Kiturami,KGWH-150JFN,KGWH-150JFN,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,06/30/2025,04/24/2025,"United States, Canada",ES_1124110_KGWH-150JFN_04082025144825_25217194683,Yes
4016272,Kiturami,Kiturami,KGWH-150JFP,KGWH-150JFP,,,Gas Tankless,Propane,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,06/30/2025,04/24/2025,"United States, Canada",ES_1124110_KGWH-150JFP_04082025144916_25217194684,Yes
4016271,Kiturami,Kiturami,KGWH-150JFRN,KGWH-150JFRN,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,06/30/2025,04/24/2025,"United States, Canada",ES_1124110_KGWH-150JFRN_04012025003211_25217194685,Yes
4016273,Kiturami,Kiturami,KGWH-150JFRP,KGWH-150JFRP,,,Gas Tankless,Propane,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,06/30/2025,04/24/2025,"United States, Canada",ES_1124110_KGWH-150JFRP_04082025145058_25217194688,Yes
3722003,Kiturami,Kiturami,KGWH-190JFN,KGWH-190JFN,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,10/30/2024,10/29/2024,"United States, Canada",ES_1124110_KGWH-190JFN_10272024213215_6608007,Yes
3721946,Kiturami,Kiturami,KGWH-190JFP,KGWH-190JFP,,,Gas Tankless,Propane,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,10/30/2024,10/28/2024,"United States, Canada",ES_1124110_KGWH-190JFP_10192024003200_5730372,Yes
3722004,Kiturami,Kiturami,KGWH-199JFRN,KGWH-199JFRN,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,10/30/2024,10/29/2024,"United States, Canada",ES_1124110_KGWH-199JFRN_10272024213216_7542090,Yes
3721947,Kiturami,Kiturami,KGWH-199JFRP,KGWH-199JFRP,,,Gas Tankless,Propane,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,10/30/2024,10/28/2024,"United States, Canada",ES_1124110_KGWH-199JFRP_10192024003202_3369925,Yes
3417675,Kiturami,Kiturami,KTGWH-199CWP1,KTGWH-199CWP1,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.5,High-Usage,0.95,178,194.53,199000,2,97,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,06/30/2025,03/01/2024,"United States, Canada",ES_1124110_KTGWH-199CWP1_12212023003222_6850703,Yes
3417674,Kiturami,Kiturami,KTGWH-199CWS1,KTGWH-199CWS1,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.5,High-Usage,0.95,178,194.53,199000,2,97,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,06/30/2024,03/01/2024,"United States, Canada",ES_1124110_KTGWH-199CWS1_02222024011132_5164528,Yes
4020842,Kiturami,Laars,LT150NRX1,LT150NRX1,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_LT150NRX1_04292025015239_25217329115,Yes
4020840,Kiturami,Laars,LT150NXX1,LT150NXX1,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_LT150NXX1_04292025015238_25217329113,Yes
4020843,Kiturami,Laars,LT150PRX1,LT150PRX1,,,Gas Tankless,Propane,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_LT150PRX1_04292025015239_25217329116,Yes
4020841,Kiturami,Laars,LT150PXX1,LT150PXX1,,,Gas Tankless,Propane,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_LT150PXX1_04292025015239_25217329114,Yes
3998413,Kiturami,Laars,LT199NRX1**,LT199NRX1**,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/30/2024,02/20/2025,"United States, Canada",ES_1124110_LT199NRX1**_01312025174852_25216032433,Yes
3998411,Kiturami,Laars,LT199NXX1**,LT199NXX1**,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/30/2024,02/20/2025,"United States, Canada",ES_1124110_LT199NXX1**_01312025174851_25216032431,Yes
3998414,Kiturami,Laars,LT199PRX1**,LT199PRX1**,,,Gas Tankless,Propane,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/30/2024,02/20/2025,"United States, Canada",ES_1124110_LT199PRX1**_01312025174852_25216032434,Yes
3998412,Kiturami,Laars,LT199PXX1**,LT199PXX1**,,,Gas Tankless,Propane,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/30/2024,02/20/2025,"United States, Canada",ES_1124110_LT199PXX1**_01312025174851_25216032432,Yes
3891089,Midea America Corp.,Midea,MGWH199IXNP,MGWH199IXNP,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,12/16/2024,03/18/2024,"United States, Canada",ES_1030337_MGWH199IXNP_12162024115341_80233451,Yes
3891088,Midea America Corp.,Midea,MGWH199IXPN,MGWH199IXPN,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,12/16/2024,03/18/2024,"United States, Canada",ES_1030337_MGWH199IXPN_12162024115341_80233451,Yes
3891090,Midea America Corp.,Midea,MGWH199IXPP,MGWH199IXPP,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,12/16/2024,03/18/2024,"United States, Canada",ES_1030337_MGWH199IXPP_12162024115341_80233451,Yes
3722217,Midea America Corp.,stream33,S33-95TWH199-LP/NG,S33-95TWH199-LP/NG,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,10/30/2024,10/30/2024,United States,ES_1150713_S33-95TWH199-LP/NG_11062024092452_80212398,Yes
3722218,Midea America Corp.,stream33,S33-95TWH199P-LP/NG,S33-95TWH199P-LP/NG,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,10/30/2024,10/30/2024,United States,ES_1150713_S33-95TWH199P-LP/NG_11062024092452_80212398,Yes
2408695,"Navien, Inc.",Navien,NPE-180A2,NPE-180A2,,,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,4.3,1,High-Usage,0.95,178,194.53,150000,2,,,,,2,2,13,27,17,No,,,,,,,,,,,,01/01/2021,02/23/2023,"United States, Canada",ES_1074959_NPE-180A2_02212023100523_2464295,Yes
2408692,"Navien, Inc.",Navien,NPE-180S2,NPE-180S2,,,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,4.4,1,High-Usage,0.96,176,192.35,150000,5,,,,,2,2,13,27,17,No,,,,,,,,,,,,01/01/2021,02/23/2023,"United States, Canada",ES_1074959_NPE-180S2_02212023100524_2689791,Yes
2408694,"Navien, Inc.",Navien,NPE-210A2,NPE-210A2,,,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5,1,High-Usage,0.95,178,194.53,180000,2,,,,,2,2,13,27,17,No,,,,,,,,,,,,01/01/2021,02/23/2023,"United States, Canada",ES_1074959_NPE-210A2_02212023100523_7706059,Yes
2408691,"Navien, Inc.",Navien,NPE-210S2,NPE-210S2,,,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5.3,1,High-Usage,0.96,176,192.35,180000,5,,,,,2,2,13,27,17,No,,,,,,,,,,,,01/01/2021,02/23/2023,"United States, Canada",ES_1074959_NPE-210S2_02212023100524_6526347,Yes
2408693,"Navien, Inc.",Navien,NPE-240A2,NPE-240A2,,,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5.6,1,High-Usage,0.95,178,194.53,199000,2,,,,,2,2,13,27,17,No,,,,,,,,,,,,01/01/2021,02/23/2023,"United States, Canada",ES_1074959_NPE-240A2_02212023100524_8709281,Yes
2408690,"Navien, Inc.",Navien,NPE-240S2,NPE-240S2,,,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5.8,1,High-Usage,0.96,176,192.35,199000,5,,,,,2,2,13,27,17,No,,,,,,,,,,,,01/01/2021,02/23/2023,"United States, Canada",ES_1074959_NPE-240S2_02212023100524_569249,Yes
2408827,Noritz America Corporation,Noritz,EZ111DV (GQ-C3259WX-FF US),EZ111DV (GQ-C3259WX-FF US),,817000013608,Gas Tankless,"Natural Gas, Propane",Direct Vent,,,5.8,0.5,High-Usage,0.96,176,192.35,199000,0.8,,,,,2,3,12.8,27,18.5,No,,,,,,,,,,,,05/01/2017,02/23/2023,"United States, Canada",ES_1070591_EZ111DV (GQ-C3259WX-FF US)_02212023095540_7042320,Yes
2408719,Noritz America Corporation,Noritz,EZ111DV (GQ-C3260WX-FF US),EZ111DV (GQ-C3260WX-FF US),,817000019099,Gas Tankless,"Natural Gas, Propane",Direct Vent,,,5.6,0.5,High-Usage,0.96,176,192.35,199000,0.8,,,,,2,3,14.1,27,18.5,No,,,,,,,,,,,,01/01/2020,02/23/2023,"United States, Canada",ES_1070591_EZ111DV (GQ-C3260WX-FF US)_02212023100409_4260927,Yes
3722190,Noritz America Corporation,Noritz,EZ111DV (GQ-C3261WX-FF US),EZ111DV (GQ-C3261WX-FF US),,850018743655,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,1,,5.5,0.4,High-Usage,0.98,173,189.07,199000,0.9,98,26.1,28.4,18.1,2,3,11.8,26.1,18.1,No,,,,,,,,,,,,10/01/2024,11/05/2024,"United States, Canada",ES_1070591_EZ111DV (GQ-C3261WX-FF US)_07202024003615_8832361,Yes
3722191,Noritz America Corporation,Noritz,EZ71DV (GQ-C2661WX-FF US),EZ71DV (GQ-C2661WX-FF US),,850018743679,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,1,,4.7,0.4,High-Usage,0.98,173,189.07,160000,0.5,99,26.1,28.4,18.1,2,3,11.8,26.1,18.1,No,,,,,,,,,,,,10/01/2024,11/05/2024,"United States, Canada",ES_1070591_EZ71DV (GQ-C2661WX-FF US)_07202024003625_3557187,Yes
2408828,Noritz America Corporation,Noritz,EZ98DV (GQ-C2859WX-FF US),EZ98DV (GQ-C2859WX-FF US),,817000013585,Gas Tankless,"Natural Gas, Propane",Direct Vent,,,5.3,0.5,High-Usage,0.96,176,192.35,180000,0.8,,,,,2,3,12.8,27,18.5,No,,,,,,,,,,,,05/01/2017,02/23/2023,"United States, Canada",ES_1070591_EZ98DV (GQ-C2859WX-FF US)_02212023095539_9100783,Yes
2408716,Noritz America Corporation,Noritz,EZ98DV (GQ-C2860WX-FF US),EZ98DV (GQ-C2860WX-FF US),,817000019075,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5.6,0.5,High-Usage,0.96,176,192.35,180000,0.6,,,,,2,3,14.1,27,18.5,No,,,,,,,,,,,,01/01/2020,02/23/2023,"United States, Canada",ES_1070591_EZ98DV (GQ-C2860WX-FF US)_02212023100410_3615632,Yes
3629730,Noritz America Corporation,Noritz,EZ98DV (GQ-C2861WX-FF US),EZ98DV (GQ-C2861WX-FF US),,850018743662,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,1,,5.3,0.4,High-Usage,0.98,173,189.07,180000,0.7,99,26.1,28.4,18.1,2,3,11.8,26.1,18.1,No,,,,,,,,,,,,10/01/2024,09/27/2024,"United States, Canada",ES_1070591_EZ98DV (GQ-C2861WX-FF US)_07202024003619_9999846,Yes
2408720,Noritz America Corporation,Noritz,NCC199CDV (GQ-C3259WZ-FF US),NCC199CDV (GQ-C3259WZ-FF US),,817000013639,Gas Tankless,"Natural Gas, Propane",Direct Vent,,,5.8,0.5,High-Usage,0.96,176,192.35,199000,0.8,,,,,2,3,12.8,27,18.5,No,,,,,,,,,,,,10/01/2017,02/23/2023,"United States, Canada",ES_1070591_NCC199CDV (GQ-C3259WZ-FF US)_02212023100353_4729597,Yes
2408718,Noritz America Corporation,Noritz,NCC199CDV (GQ-C3260WZ-FF US),NCC199CDV (GQ-C3260WZ-FF US),,817000019129,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5.6,0.5,High-Usage,0.96,176,192.35,199000,0.8,,,,,2,3,14.1,27,18.5,No,,,,,,,,,,,,01/01/2020,02/23/2023,"United States, Canada",ES_1070591_NCC199CDV (GQ-C3260WZ-FF US)_02212023100409_7650086,Yes
3629794,Noritz America Corporation,Noritz,NCC199CDV (GQ-C3261WZ-FF US),NCC199CDV (GQ-C3261WZ-FF US),,850018743709,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,1,,5.5,0.4,High-Usage,0.98,173,189.07,199000,0.9,98,26.1,28.4,18.1,2,3,11.8,26.1,18.1,No,,,,,,,,,,,,10/01/2024,09/30/2024,"United States, Canada",ES_1070591_NCC199CDV (GQ-C3261WZ-FF US)_07202024003615_2375481,Yes
2408715,Noritz America Corporation,Noritz,NRCR111DV (GQ-C3260WXQ-FF US),NRCR111DV (GQ-C3260WXQ-FF US),,817000019167,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,5.6,0.5,High-Usage,0.96,176,192.35,199000,0.8,,,,,2,3,14.1,27,18.5,No,,,,,,,,,,,,01/01/2020,02/23/2023,"United States, Canada",ES_1070591_NRCR111DV (GQ-C3260WXQ-FF US)_02212023100410_3694896,Yes
3722189,Noritz America Corporation,Noritz,NRCR111DV (GQ-C3261WXQ-FF US),NRCR111DV (GQ-C3261WXQ-FF US),,850018743686,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,1,,5.5,0.4,High-Usage,0.98,173,189.07,199000,0.9,98,26.1,28.4,18.1,2,3,11.8,26.1,18.1,No,,,,,,,,,,,,05/01/2025,11/05/2024,"United States, Canada",ES_1070591_NRCR111DV (GQ-C3261WXQ-FF US)_07202024003615_3469174,Yes
2408717,Noritz America Corporation,Noritz,NRCR92DV (GQ-C2660WXQ-FF US),NRCR92DV (GQ-C2660WXQ-FF US),,817000019143,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,,,4.9,0.5,High-Usage,0.95,178,194.53,165000,0.5,,,,,2,3,14.1,27,18.5,No,,,,,,,,,,,,01/01/2020,02/23/2023,"United States, Canada",ES_1070591_NRCR92DV (GQ-C2660WXQ-FF US)_02212023100409_9335709,Yes
3629793,Noritz America Corporation,Noritz,NRCR92DV (GQ-C2661WXQ-FF US),NRCR92DV (GQ-C2661WXQ-FF US),,850018743693,Gas Tankless,"Natural Gas, Propane",Power Direct Vent,1,,4.7,0.4,High-Usage,0.98,173,189.07,165000,0.5,99,26.1,28.4,18.1,2,3,11.8,26.1,18.1,No,,,,,,,,,,,,05/01/2025,09/30/2024,"United States, Canada",ES_1070591_NRCR92DV (GQ-C2661WXQ-FF US)_07202024003624_2034557,Yes
4016237,Radiant Bruciatori S.P.A.,Radiant,SFK 55,SFK 55,,,Gas Tankless,Natural Gas,Power Vent,,,5.5,0.7,High-Usage,0.95,178,194.53,187667000,1.8,98,,,,3,,,,,No,,,,,,,,,,,,04/23/2025,04/23/2025,Canada,ES_1136069_SFK 55_041820251838778_6572925,Yes
4016238,Radiant Bruciatori S.P.A.,Radiant,SFK 56,SFK 56,,,Gas Tankless,Natural Gas,Power Vent,,,5.5,0.7,High-Usage,0.95,178,194.53,187667000,1.8,98,,,,3,,,,,No,,,,,,,,,,,,04/23/2025,04/23/2025,Canada,ES_1136069_SFK 56_041820251838466_5073046,Yes
3555195,"Rheem Sales Company, Inc.",Friedrich,Gas Tankless,FDTGH-S10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,07/22/2024,United States,ES_1071043_FDTGH-S10I_05082024003414_7483388,Yes
3555196,"Rheem Sales Company, Inc.",Friedrich,Gas Tankless,FDTGH-S11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,07/22/2024,United States,ES_1071043_FDTGH-S11I_05082024003415_7694789,Yes
3555194,"Rheem Sales Company, Inc.",Friedrich,Gas Tankless,FDTGH-S84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,07/22/2024,United States,ES_1071043_FDTGH-S84I_05082024003414_4386945,Yes
3555198,"Rheem Sales Company, Inc.",Friedrich,Gas Tankless,FDTGH-SR10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,07/22/2024,United States,ES_1071043_FDTGH-SR10I_05082024003415_8156347,Yes
3555199,"Rheem Sales Company, Inc.",Friedrich,Gas Tankless,FDTGH-SR11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,07/22/2024,United States,ES_1071043_FDTGH-SR11I_05082024003415_5003639,Yes
3555197,"Rheem Sales Company, Inc.",Friedrich,Gas Tankless,FDTGH-SR84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,07/22/2024,United States,ES_1071043_FDTGH-SR84I_05082024003415_3424305,Yes
3462928,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHS160IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_CECOHS160IN_04192024003550_8785211,Yes
3462932,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHS160IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_CECOHS160IP_04192024003551_9047994,Yes
3462952,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHS180IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHS180IN_04192024003556_9632105,Yes
3462956,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHS180IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHS180IP_04192024003556_9933257,Yes
3462978,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHS200IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHS200IN_04192024003603_9131521,Yes
3462985,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHS200IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHS200IP_04192024003604_6237431,Yes
3462929,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHSR160IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_CECOHSR160IN_04192024003550_5387283,Yes
3462930,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHSR160IP,,,Gas Tankless,Propane,Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_CECOHSR160IP_04192024003550_4345749,Yes
3462953,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHSR180IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHSR180IN_04192024003556_5369578,Yes
3462955,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHSR180IP,,,Gas Tankless,Propane,Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHSR180IP_04192024003556_8384763,Yes
3462982,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHSR200IN,,,Gas Tankless,Natural Gas,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHSR200IN_04192024003604_1175009,Yes
3462980,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CECOHSR200IP,,,Gas Tankless,Propane,Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CECOHSR200IP_04192024003603_5059375,Yes
3462947,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CRTGH-S10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CRTGH-S10I_04192024003555_7929685,Yes
3462976,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CRTGH-S11I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.8,0.4,High-Usage,0.96,176,192.35,199000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CRTGH-S11I_04192024003601_5809778,Yes
3462924,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CRTGH-S84I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,4.6,0.4,High-Usage,0.96,176,192.35,157000,2,97,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,01/01/2023,04/26/2024,Canada,ES_1071043_CRTGH-S84I_04192024003549_6843007,Yes
3462949,"Rheem Sales Company, Inc.",Rheem,Gas Tankless,CRTGH-SR10I,,,Gas Tankless,"Natural Gas, Propane",Direct Vent,0,,5.2,0.4,High-Usage,0.96,176,192.35,180000,2,98,0,29.9,0,2,2,13.6,28.6,18.1,No,,,,,,,,,,,,08/01/2022,04/26/2024,Canada,ES_1071043_CRTGH-SR10I_04192024003555_4676918,Yes
